id,valence,activation,accX,accY,accZ,electrode0,electrode1,electrode2,electrode3,alpha_relative0,alpha_relative1,alpha_relative2,alpha_relative3,beta_relative0,beta_relative1,beta_relative2,beta_relative3,gamma_relative0,gamma_relative1,gamma_relative2,gamma_relative3,delta_relative0,delta_relative1,delta_relative2,delta_relative3,theta_relative0,theta_relative1,theta_relative2,theta_relative3,alpha_absolute0,alpha_absolute1,alpha_absolute2,alpha_absolute3,beta_absolute0,beta_absolute1,beta_absolute2,beta_absolute3,gamma_absolute0,gamma_absolute1,gamma_absolute2,gamma_absolute3,delta_absolute0,delta_absolute1,delta_absolute2,delta_absolute3,theta_absolute0,theta_absolute1,theta_absolute2,theta_absolute3
4028,-0.15719788,0.33185253,-238.28162,949.2202,265.62543,4.0,2.0,1.0,1.0,NaN,0.027607908,0.16660263,0.38490775,NaN,0.04989186,0.14778337,0.21807887,NaN,0.11071931,0.055395734,0.070306696,NaN,0.54856485,0.47171092,0.38490775,NaN,0.26321608,0.15850735,0.0671182,0.0,0.24267237,-0.1883888,1.5239929,0.0,0.49966854,-0.2404451,1.2772498,0.0,0.8458622,-0.6665943,0.7856329,0.0,1.5408669,0.2636053,1.5239929,0.0,1.2219512,-0.21002126,0.7654765
4029,-0.15719788,0.3294898,-242.18788,953.12646,269.53168,4.0,2.0,1.0,1.0,NaN,0.027607908,0.16753964,0.38656327,NaN,0.04989186,0.14537188,0.21909672,NaN,0.11071931,0.053510316,0.06895605,NaN,0.54856485,0.49028426,0.38656327,NaN,0.26321608,0.1432939,0.072436325,0.0,0.24267237,-0.17834634,1.5239929,0.0,0.49966854,-0.23998351,1.2774082,0.0,0.8458622,-0.6740264,0.7753447,0.0,1.5408669,0.28798404,1.5239929,0.0,1.2219512,-0.24623619,0.79672873
4030,-0.15719788,0.3269057,-246.09413,953.12646,265.62543,4.0,2.0,1.0,1.0,NaN,0.027607908,0.16921878,0.38970757,NaN,0.04989186,0.14440146,0.22235243,NaN,0.11071931,0.05180398,0.06828339,NaN,0.54856485,0.5040269,0.38970757,NaN,0.26321608,0.13054886,0.076722905,0.0,0.24267237,-0.17154591,1.5239929,0.0,0.49966854,-0.24042289,1.280296,0.0,0.8458622,-0.6856314,0.7675691,0.0,1.5408669,0.30245924,1.5239929,0.0,1.2219512,-0.28422138,0.81817913
4031,-0.15719788,0.3269057,-242.18788,953.12646,261.71915,4.0,2.0,1.0,1.0,NaN,0.027607908,0.16921878,0.38970757,NaN,0.04989186,0.14440146,0.22235243,NaN,0.11071931,0.05180398,0.06828339,NaN,0.54856485,0.5040269,0.38970757,NaN,0.26321608,0.13054886,0.076722905,0.0,0.24267237,-0.17154591,1.5239929,0.0,0.49966854,-0.24042289,1.280296,0.0,0.8458622,-0.6856314,0.7675691,0.0,1.5408669,0.30245924,1.5239929,0.0,1.2219512,-0.28422138,0.81817913
4032,-0.15719788,0.3269057,-238.28162,953.12646,261.71915,4.0,2.0,1.0,1.0,NaN,0.027607908,0.16921878,0.38970757,NaN,0.04989186,0.14440146,0.22235243,NaN,0.11071931,0.05180398,0.06828339,NaN,0.54856485,0.5040269,0.38970757,NaN,0.26321608,0.13054886,0.076722905,0.0,0.24267237,-0.17154591,1.5239929,0.0,0.49966854,-0.24042289,1.280296,0.0,0.8458622,-0.6856314,0.7675691,0.0,1.5408669,0.30245924,1.5239929,0.0,1.2219512,-0.28422138,0.81817913
4033,-0.15719788,0.3269057,-238.28162,953.12646,261.71915,4.0,2.0,1.0,1.0,NaN,0.027607908,0.16921878,0.38970757,NaN,0.04989186,0.14440146,0.22235243,NaN,0.11071931,0.05180398,0.06828339,NaN,0.54856485,0.5040269,0.38970757,NaN,0.26321608,0.13054886,0.076722905,0.0,0.24267237,-0.17154591,1.5239929,0.0,0.49966854,-0.24042289,1.280296,0.0,0.8458622,-0.6856314,0.7675691,0.0,1.5408669,0.30245924,1.5239929,0.0,1.2219512,-0.28422138,0.81817913
4034,-0.15719788,0.32556075,-242.18788,953.12646,265.62543,4.0,2.0,1.0,1.0,NaN,0.027607908,0.16989553,0.39156184,NaN,0.04989186,0.14232573,0.22746174,NaN,0.11071931,0.050421923,0.0683115,NaN,0.54856485,0.5156299,0.39156184,NaN,0.26321608,0.12172689,0.07976733,0.0,0.24267237,-0.16627349,1.5239929,0.0,0.49966854,-0.24317203,1.288101,0.0,0.8458622,-0.69383603,0.76568633,0.0,1.5408669,0.31588265,1.5239929,0.0,1.2219512,-0.31106892,0.83301765
4035,-0.15719788,0.32556075,-234.37537,945.31396,261.71915,4.0,2.0,1.0,1.0,NaN,0.027607908,0.16989553,0.39156184,NaN,0.04989186,0.14232573,0.22746174,NaN,0.11071931,0.050421923,0.0683115,NaN,0.54856485,0.5156299,0.39156184,NaN,0.26321608,0.12172689,0.07976733,0.0,0.24267237,-0.16627349,1.5239929,0.0,0.49966854,-0.24317203,1.288101,0.0,0.8458622,-0.69383603,0.76568633,0.0,1.5408669,0.31588265,1.5239929,0.0,1.2219512,-0.31106892,0.83301765
4036,-0.15719788,0.32556075,-234.37537,945.31396,261.71915,4.0,2.0,1.0,1.0,NaN,0.027607908,0.16989553,0.39156184,NaN,0.04989186,0.14232573,0.22746174,NaN,0.11071931,0.050421923,0.0683115,NaN,0.54856485,0.5156299,0.39156184,NaN,0.26321608,0.12172689,0.07976733,0.0,0.24267237,-0.16627349,1.5239929,0.0,0.49966854,-0.24317203,1.288101,0.0,0.8458622,-0.69383603,0.76568633,0.0,1.5408669,0.31588265,1.5239929,0.0,1.2219512,-0.31106892,0.83301765
4037,-0.15719788,0.32770532,-230.46912,953.12646,261.71915,4.0,2.0,1.0,1.0,NaN,0.027607908,0.15966772,0.3897166,NaN,0.04989186,0.12840593,0.23664992,NaN,0.11071931,0.0485619,0.06872051,NaN,0.54856485,0.5464105,0.3897166,NaN,0.26321608,0.11695393,0.083150335,0.0,0.24267237,-0.16547415,1.5239929,0.0,0.49966854,-0.2601062,1.3073504,0.0,0.8458622,-0.6823956,0.7703304,0.0,1.5408669,0.36882782,1.5239929,0.0,1.2219512,-0.30067644,0.85310805
4038,-0.15719788,0.32770532,-230.46912,953.12646,261.71915,4.0,2.0,1.0,1.0,NaN,0.027607908,0.15966772,0.3897166,NaN,0.04989186,0.12840593,0.23664992,NaN,0.11071931,0.0485619,0.06872051,NaN,0.54856485,0.5464105,0.3897166,NaN,0.26321608,0.11695393,0.083150335,0.0,0.24267237,-0.16547415,1.5239929,0.0,0.49966854,-0.2601062,1.3073504,0.0,0.8458622,-0.6823956,0.7703304,0.0,1.5408669,0.36882782,1.5239929,0.0,1.2219512,-0.30067644,0.85310805
4039,-0.15719788,0.32770532,-234.37537,957.0328,265.62543,4.0,2.0,1.0,1.0,NaN,0.027607908,0.15966772,0.3897166,NaN,0.04989186,0.12840593,0.23664992,NaN,0.11071931,0.0485619,0.06872051,NaN,0.54856485,0.5464105,0.3897166,NaN,0.26321608,0.11695393,0.083150335,0.0,0.24267237,-0.16547415,1.5239929,0.0,0.49966854,-0.2601062,1.3073504,0.0,0.8458622,-0.6823956,0.7703304,0.0,1.5408669,0.36882782,1.5239929,0.0,1.2219512,-0.30067644,0.85310805
4040,-0.15719788,0.32770532,-234.37537,960.939,269.53168,4.0,2.0,1.0,1.0,NaN,0.027607908,0.15966772,0.3897166,NaN,0.04989186,0.12840593,0.23664992,NaN,0.11071931,0.0485619,0.06872051,NaN,0.54856485,0.5464105,0.3897166,NaN,0.26321608,0.11695393,0.083150335,0.0,0.24267237,-0.16547415,1.5239929,0.0,0.49966854,-0.2601062,1.3073504,0.0,0.8458622,-0.6823956,0.7703304,0.0,1.5408669,0.36882782,1.5239929,0.0,1.2219512,-0.30067644,0.85310805
4041,-0.15719788,0.32986206,-234.37537,953.12646,265.62543,4.0,2.0,1.0,1.0,NaN,0.027607908,0.15398481,0.3886467,NaN,0.04989186,0.11668011,0.23851928,NaN,0.11071931,0.0474553,0.06837371,NaN,0.54856485,0.56498706,0.3886467,NaN,0.26321608,0.1168927,0.08354705,0.0,0.24267237,-0.1540236,1.5239929,0.0,0.49966854,-0.27450466,1.3119614,0.0,0.8458622,-0.66521674,0.7693271,0.0,1.5408669,0.41053703,1.5239929,0.0,1.2219512,-0.27371407,0.856369
4042,-0.15719788,0.32986206,-234.37537,949.2202,265.62543,4.0,2.0,1.0,1.0,NaN,0.027607908,0.15398481,0.3886467,NaN,0.04989186,0.11668011,0.23851928,NaN,0.11071931,0.0474553,0.06837371,NaN,0.54856485,0.56498706,0.3886467,NaN,0.26321608,0.1168927,0.08354705,0.0,0.24267237,-0.1540236,1.5239929,0.0,0.49966854,-0.27450466,1.3119614,0.0,0.8458622,-0.66521674,0.7693271,0.0,1.5408669,0.41053703,1.5239929,0.0,1.2219512,-0.27371407,0.856369
