id,valence,activation,accX,accY,accZ,electrode0,electrode1,electrode2,electrode3,alpha_relative0,alpha_relative1,alpha_relative2,alpha_relative3,beta_relative0,beta_relative1,beta_relative2,beta_relative3,gamma_relative0,gamma_relative1,gamma_relative2,gamma_relative3,delta_relative0,delta_relative1,delta_relative2,delta_relative3,theta_relative0,theta_relative1,theta_relative2,theta_relative3,alpha_absolute0,alpha_absolute1,alpha_absolute2,alpha_absolute3,beta_absolute0,beta_absolute1,beta_absolute2,beta_absolute3,gamma_absolute0,gamma_absolute1,gamma_absolute2,gamma_absolute3,delta_absolute0,delta_absolute1,delta_absolute2,delta_absolute3,theta_absolute0,theta_absolute1,theta_absolute2,theta_absolute3
3666,0.3,0.24336188,-242.18788,957.0328,242.18788,4.0,4.0,1.0,4.0,NaN,0.112118594,0.1763152,NaN,NaN,0.16596468,0.24329129,NaN,NaN,0.4628708,0.34045404,NaN,NaN,0.18166657,0.18133202,NaN,NaN,0.07737937,0.05860742,NaN,0.0,1.0686188,-0.14495549,0.0,0.0,1.2389567,-0.0051186793,0.0,0.0,1.6844009,0.14081326,0.0,0.0,1.2782161,-0.13277073,0.0,0.0,0.90756625,-0.6232926,0.0
3667,0.3,0.24336188,-238.28162,957.0328,242.18788,4.0,4.0,1.0,4.0,NaN,0.112118594,0.1763152,NaN,NaN,0.16596468,0.24329129,NaN,NaN,0.4628708,0.34045404,NaN,NaN,0.18166657,0.18133202,NaN,NaN,0.07737937,0.05860742,NaN,0.0,1.0686188,-0.14495549,0.0,0.0,1.2389567,-0.0051186793,0.0,0.0,1.6844009,0.13974074,0.0,0.0,1.2782161,-0.08888507,0.0,0.0,0.90756625,-0.62822944,0.0
3668,0.3,0.24321888,-242.18788,968.7515,238.28162,4.0,4.0,1.0,4.0,NaN,0.112118594,0.16835886,NaN,NaN,0.16596468,0.25246954,NaN,NaN,0.4628708,0.3288263,NaN,NaN,0.18166657,0.19424094,NaN,NaN,0.07737937,0.056104332,NaN,0.0,1.0686188,-0.15098985,0.0,0.0,1.2389567,0.024983186,0.0,0.0,1.6844009,0.13974074,0.0,0.0,1.2782161,-0.08888507,0.0,0.0,0.90756625,-0.62822944,0.0
3669,0.3,0.24321888,-246.09413,957.0328,234.37537,4.0,4.0,1.0,4.0,NaN,0.112118594,0.16835886,NaN,NaN,0.16596468,0.25246954,NaN,NaN,0.4628708,0.3288263,NaN,NaN,0.18166657,0.19424094,NaN,NaN,0.07737937,0.056104332,NaN,0.0,1.0686188,-0.15098985,0.0,0.0,1.2389567,0.024983186,0.0,0.0,1.6844009,0.13974074,0.0,0.0,1.2782161,-0.08888507,0.0,0.0,0.90756625,-0.62822944,0.0
3670,0.3,0.24321888,-250.0004,957.0328,238.28162,4.0,4.0,1.0,4.0,NaN,0.112118594,0.16835886,NaN,NaN,0.16596468,0.25246954,NaN,NaN,0.4628708,0.3288263,NaN,NaN,0.18166657,0.19424094,NaN,NaN,0.07737937,0.056104332,NaN,0.0,1.0686188,-0.15098985,0.0,0.0,1.2389567,0.024983186,0.0,0.0,1.6844009,0.13974074,0.0,0.0,1.2782161,-0.08888507,0.0,0.0,0.90756625,-0.62822944,0.0
3671,0.3,0.24345385,-246.09413,964.8453,238.28162,4.0,4.0,1.0,4.0,NaN,0.112118594,0.15787476,NaN,NaN,0.16596468,0.25471023,NaN,NaN,0.4628708,0.3137629,NaN,NaN,0.18166657,0.21900918,NaN,NaN,0.07737937,0.054642912,NaN,0.0,1.0686188,-0.156786,0.0,0.0,1.2389567,0.05094769,0.0,0.0,1.6844009,0.1415029,0.0,0.0,1.2782161,-0.014636395,0.0,0.0,0.90756625,-0.61756486,0.0
3672,0.3,0.24345385,-242.18788,960.939,238.28162,4.0,4.0,1.0,4.0,NaN,0.112118594,0.15787476,NaN,NaN,0.16596468,0.25471023,NaN,NaN,0.4628708,0.3137629,NaN,NaN,0.18166657,0.21900918,NaN,NaN,0.07737937,0.054642912,NaN,0.0,1.0686188,-0.156786,0.0,0.0,1.2389567,0.05094769,0.0,0.0,1.6844009,0.1415029,0.0,0.0,1.2782161,-0.014636395,0.0,0.0,0.90756625,-0.61756486,0.0
3673,0.3,0.24363855,-250.0004,960.939,230.46912,4.0,4.0,1.0,4.0,NaN,0.112118594,0.14644665,NaN,NaN,0.16596468,0.25153926,NaN,NaN,0.4628708,0.29636487,NaN,NaN,0.18166657,0.25002208,NaN,NaN,0.07737937,0.0556271,NaN,0.0,1.0686188,-0.16325927,0.0,0.0,1.2389567,0.071667105,0.0,0.0,1.6844009,0.14288804,0.0,0.0,1.2782161,0.06903968,0.0,0.0,0.90756625,-0.58365226,0.0
3674,0.3,0.24363855,-250.0004,949.2202,230.46912,4.0,4.0,1.0,4.0,NaN,0.112118594,0.14644665,NaN,NaN,0.16596468,0.25153926,NaN,NaN,0.4628708,0.29636487,NaN,NaN,0.18166657,0.25002208,NaN,NaN,0.07737937,0.0556271,NaN,0.0,1.0686188,-0.16325927,0.0,0.0,1.2389567,0.071667105,0.0,0.0,1.6844009,0.14288804,0.0,0.0,1.2782161,0.06903968,0.0,0.0,0.90756625,-0.58365226,0.0
3675,0.3,0.24341328,-246.09413,960.939,226.56285,4.0,2.0,1.0,4.0,NaN,0.112118594,0.13115063,NaN,NaN,0.16596468,0.24897748,NaN,NaN,0.4628708,0.2813838,NaN,NaN,0.18166657,0.27861986,NaN,NaN,0.07737937,0.059868228,NaN,0.0,1.0686188,-0.19032998,0.0,0.0,1.2389567,0.08805971,0.0,0.0,1.6844009,0.14119875,0.0,0.0,1.2782161,0.13691168,0.0,0.0,0.90756625,-0.53090394,0.0
